1084933	what did volta discover?	n
1086509	what award did rita dove win at the white house	n
431050	is volen a word	n
1049478	what is normal range for endometrial lining thickness after menopause	n
1048549	who plays sam on glee	m
1095671	how much money does an obgyn make annually	n
419072	is nehemiah the governor of judah	m
323011	how much is steph curry worth	m
899392	what structures are related to the vagina	f
194908	giants net worth	n
1006585	when did laura ingalls wilder live	f
986594	who was jos mart ?	m
999393	where is bryant ala?	m
948416	when does the surface 4 come out	n
1003365	when should you pack your hospital bag for labor	f
180438	enduring legacy meaning	n
1096182	how much does a talented seamstress make an hour in the us	f
1098103	how long does preeclampsia last after birth	f
986914	who was colin campbell (sepoy rebellion)	m
1049242	what is official mail	n
1042494	who is trevor engelson	m
1035477	who is lucario?	n
1057248	who were george burns kids	n
1091168	rabbit eye infection what do i do	n
502214	stages of labor how long do they last	f
381022	how to start a youth program	n
74595	can the us president be reelected after two year	n
831292	what is the meaning of narcissist?	n
408656	is dounia a first name	f
1048102	who plays james moriarty in sherlock	m
1000373	where is wovoka buried	n
1013905	which ncaa basketball tourney will tulsa host	n
162620	does adam levine have siblings	m
1024589	what movie is stella yelled	f
687448	what is a hypodensity at the cervix	f
1083020	what does show me state mean	n
1049228	who recorded wildflower (original hit version)	n
1101677	dementia specialist heather goodwin	f
990172	who is kelly larissa	f
738407	what is demarcus singer	n
1036231	who is mone	n
790451	what is reince priebus	m
1024872	what medications do nurses administer after birth of placenta	n
72348	can periods cause you to feel hot	f
1095253	how old is beth maitland	f
1094984	how tall princess peach	f
83357	cast of everybody hates chris died	n
1023639	who and what is the angel of death	n
1037946	who is run dmc	m
774600	what is my antique desk worth	n
1088810	was the parthenon named after athena	f
407094	is cookie monster a pop culture icon?	n
1095183	how old is narendra modi?	m
449519	meaning of the name Mavis	m
923204	what was verdict in oj simpson criminal case	m
450386	meaning of tris	n
988746	who is the new owner of the houston rockets	n
32955	average cost of a whole life insurance plan	n
976359	where is acton?	n
754935	what is hidalgo	n
1055030	what is forrest gump's disability	m
374494	how to put yourself to sleep	n
1096220	how much does a mrs. fields franchise earn	f
870170	what kind of procedure do you have to do to check your fallopian tubes	n
1096283	how much do samoyed shed	m
985989	who was the founder of mills fleet farm in minnesota	m
1095140	how old is tony goldwyn	m
1100165	gucci nobile price	n
3267	Hailey name meaning	f
991338	who is ami	n
1015312	which of the following is the main risk factor for cervical cancer?	n
1062023	why did AI Wei Wei use lego	n
140603	delimon beauzile npi number	n
1056696	who was the original voice of winnie the pooh	m
1099542	how did peter the great change the russian military?	m
876672	what md. t.v. show starred parnell roberts	n
339970	how soon to go swimming after c section surgery	n
1058162	what is concubine	n
341631	how tall is zayn malik and weight	m
1036609	who is nova	f
15536	align definition synonym	n
1091808	patty patty patty patty meaning patty meaning	n
1030696	who is blue diamond	f
996221	where was the chief justice john g roberts born	m
68731	can i deduct mileage going to a pick a client up	n
1024315	what nationality is cyril ramaphosa	m
128014	define tessen	n
763719	what is kouros	n
1042957	who is yao ming	m
990417	who is j boog	n
1091101	regular body temperature	n
415010	is jazelle a name	n
985883	who was the president of the us	m
1036699	who is olivia jordan thomas	f
1041242	who is the oldest u.s. federal judge	n
985785	who was thurgood marshall's family	m
83640	cast of trainspotting	n
1019934	what state is san jose cabo in	m
533625	us constitution is a masonic construct	n
1035346	who is linsanity	m
1047750	who plays carlisle	n
1100847	elevit benefits	n
851036	what is the thin under-layer of the uterus called	n
1058149	who wrote crush on you	n
183383	exotic dancer definition	n
739819	what is diminutive	n
1095814	how much is reba worth	f
1051048	who sings give your heart a break	n
338016	how popular is hillary clinton	f
1095111	how old was clint eastwood in heartbreak ridge	m
987311	who sings monster mash	n
959645	when was rome's golden age	n
417540	is maxine waters a republican	n
1095645	how much money is conor mcgregor worth	n
707161	what is absolute zero in celsius	n
1046477	who played cato in hunger games	m
1023960	who are simon and garfunkel	m
479677	prenatal family definition	n
612800	what county is sky lake fl in	n
335597	how old is kiki dee	f
986415	who was plato?	m
493338	scarlett meaning of name	f
1036357	what is the median pay for an infantryman	n
324166	how much milk should i pump per day	f
1032229	what is the size of the elephant baby	n
990177	who is kellie ann conway	f
450312	meaning of the word mummy	f
319629	how much fluid can i administer	n
213983	how did leon wilkeson of lynyrd skynyrd die?	m
989895	who is marjorie parker	f
486341	red necked wallaby is it british	n
1050190	who sang the kim possible theme song	n
65200	can bunnies eat celery	n
990761	who is ethan peck dating	m
621008	what disease did christopher reeves have	n
1002073	where was billy graham born	m
548447	wes unseld net worth	n
1096127	how much does emma watson weigh	f
1097925	how long is the hamilton show	m
1036891	who is patricia richardson married to	f
706222	what is a which who claws	n
1047079	who played pam ewing	f
1098472	auras meaning	n
411182	is glen campbell alive	m
1054805	who was lugh	n
650914	what does the name Carma means	n
1034390	who is joey lawrence married to	m
774756	what is my shepherd mix puppy	n
1084633	what do vs models eat	f
461013	mystery writer paretsky	n
989057	who is the author of a dog's purpose	n
1034988	who is known as lal bal pal	m
663522	what genre is eric whitacre's music	m
985096	why are my testicles getting bigger	m
409274	is ellen and portia divorcing	f
83222	cast goldberg	n
267732	how long spay incision to heal	n
382285	how to take out a bridesmaid dress	f
1101069	dr schweizer in new york	m
144917	did ringo say paul died	m
879439	what movie was this character played in fantine	n
677808	what is a clitoris	n
1099535	how did the alternating current change	n
1063256	why did the battle of bosworth field happen	n
989448	who is richard doyle	m
1047216	who played severus black	m
73338	can sex cause seizures	n
764022	what is labor process for giraffe to give birth	f
986794	who was george jetson's wife	m
1094267	is a hen a chicken?	f
177935	eddie haskell who is	m
763892	what is kyrie baby name	f
1095090	how old was taylor swift	f
642037	what does kyara mean	f
1035772	what is the most watched movie ever	n
1083433	what does melanin goddess mean	n
1059320	who wrote the soundtrack for annie hall	n
1006920	when did fannie lou hamer die	n
1012452	what was the cast of hill street blues what was joe spano's role ?	m
1003870	when is prince harry getting married?	n
992636	which universities have given donald trump an honorary degree	m
984768	why did laozi say that idea	f
229046	how early does ups start delivering	n
1021384	what round did dez bryant get drafted	m
1083032	what does sexually promiscuous mean	n
1087560	what are house carrying charges	n
272312	how long to swaddle your baby	n
1090254	symptoms of intense hot flashes	f
990457	who is hyolyn	n
1027068	who discovered the straits of magellan?	m
991334	who is an ob-gyn	f
1033615	who is holly hendrix	m
143168	did Windsor Castle ever develop	n
1047788	who plays chip skylark	n
335943	how old is max burkholder right now	m
1005575	when do barred owls lay eggs	f
1036474	who is newt gingrich	n
1029324	daemon basile	m
125651	define prefigure	n
1098187	how long does it take to get a degree in computer engineering	n
791631	what is rhogam used for	n
996114	where were obama portraits unveiled	m
1075900	why was the statue of david important during the renaissance	m
1085871	what color does orange symbolize	n
1048307	who plays marcel on the originals	m
1084125	what does buckler mean	n
1096169	how much does aaron rodgers make	m
325308	how much money is j prince worth	n
1097927	how long is the follicular phase	n
154154	distracted in spanish	n
913858	what type of pcos	n
998235	where is nirav modi	m
1101905	definition of the name morgana	f
1029781	who is alana in the vampire diaries	n
1048994	who proposed the earth was round?	n
289947	how many months pregnant when your back starts hurting	f
253257	how long does it take for a sperm to implant	m
1029444	who is a hero?	n
969998	where did the trumpet originate from	n
996413	where was lindsey vonn born in	n
1030218	who is ashikaga takauji	m
638688	what does hashtag mean	n
1055394	"""who was roland thornhill,  mla's"""	m
1084849	cast of meet the millers	n
1095311	how old are you when you have your first pap	f
1045162	what is the abbreviation for gallon	n
1100696	explain what the nonviolent civil rights movement	n
551869	what age to babies get teeth	n
1078559	what hospital did shooting victims go to parkland?	n
988019	who played the old frankenstein	n
636460	what does dylan mean	m
1075996	why was the weimar republic important	n
1054839	what is ganymede made of	n
1041931	who is the tallest professional basketball player	n
1054192	what is having a kiki?	n
461829	name of the lord is a refuge	m
1004132	when is el chapos trial	m
313445	how much does clomid increase the chance of pregnancy	f
1029241	what is twerking definition	n
995953	which amendment was brought about by president roosevelts election to four terms as president	m
365946	how to introduce almond milk to baby	n
549489	what acoustic martin does neil young play	m
453737	mike pence is former governor of where	m
641165	what does it mean when something move in my stomach and not pregnant	f
1095841	how much is joe barry worth	m
1102127	why is contraction of uterus painful period	f
1000851	where lincoln died theater	m
1010379	what year the song touch me hold me by cathy dennis	f
1102431	why did rachel carson write an obligation to endure	n
241421	how long can a puppy hold poop	n
417064	is magnesium sulfate used to stop labor	f
1025432	who composed lucy in the sky with diamonds	n
524994	true meaning of humpty dumpty	n
831610	what is the meaning of the name Janell	f
341516	how tall is the statue of liberty?	n
1091953	actress who played helen on mayberry rfd	f
1056467	who was the killer on movie the open house	n
1095028	how tall is claire holt	f
1021326	what school did franklin roosevelt go to	n
988851	where is mystic falls?	n
1085749	what contribution did ada byron make	m
540372	was mahatma gandhi awarded a peace prize	m
1094661	if the president is impeached how many votes are required in the senate to convict	n
27814	at how many weeks is the first trimester over	n
1058552	who wrote my teddy bear sang by elvis presley	n
1037175	what is the main function of the mammary gland in cattle	n
1059302	who wrote the song under pressure	m
641949	what does khalil mean	m
1087197	what are tambos	m
1024311	what nationality is dr younan nowzaradan	n
1037316	what is the locusts food chain	n
935401	when and where was mark cuban born	n
1012868	what was edwin hubble's contribution to the field of astronomy	m
1057221	who were actors on the beach in from here to eternity	n
699838	what is a short term trust	n
1082786	what does the hebrew name zayit mean	n
1033426	who is hannity?	m
991077	who is carl sawyer	m
987967	who plays iden versio	n
1056411	what is donald trumps wife name	m
1046307	who play mr freeze on the batman show	n
1082520	what does the word scott	n
1056027	what is elio	m
1042072	who is the voice of cortana	f
229055	how early in pregnancy can you detect heartbeat on u/s	f
1083790	what does fronia mean	n
343900	how to artificially inseminate cattle	n
942814	when did ultimate warrior die	n
1095168	how old is ric	m
1091860	bernie sanders worth	n
1083736	what does guest cycle mean	n
1050035	who sang mr bojangles originally	n
940156	when did old yeller come out	n
334373	how old is barbara lewis	f
724746	what is blood made out of	n
1039828	who is the current american ambassador to russia	n
1044686	who murdered lennon	n
119258	define communalism	n
1039527	who is the cat that chases pixie and dixie	n
215130	how did the globe theatre come to be built	n
1088821	was spock the science officer	m
1033888	who is j rock	m
51377	benefits to breastfeeding in public	n
1042506	what is the cortana what is the best thing to take for	n
449545	meaning of the name Sashi	f
1023790	who are directed home alone	n
659246	what famous person has a baby named tigerlily?	n
769020	what is matricide mean	f
